Predicted,Actual,Diff
219644.80862263346,277000,57355.191377366544
163386.48933215512,69680,-93706.48933215512
60433.00872272087,85275,24841.99127727913
-3969.8053546332158,2100,6069.805354633216
115107.16346955302,157049,41941.83653044698
40916.09359655209,51190,10273.906403447909
120463.45357677763,681300,560836.5464232224
-11236.025557186053,19782,31018.025557186054
174637.68303118684,55600,-119037.68303118684
-11022.94055064483,130,11152.94055064483
20137.636126133362,19450,-687.6361261333623
102508.05342832067,22399,-80109.05342832067
86946.6374011469,14099,-72847.6374011469
39357.56377577118,-15000,-54357.56377577118
113524.390333296,295385,181860.609666704
16177.55142621441,15340,-837.5514262144097
200363.1327573392,131500,-68863.13275733919
169524.09381462436,191435,21910.906185375643
235774.57498732928,177152,-58622.57498732928
278318.4358848907,681957,403638.5641151093
44806.21949191991,128400,83593.78050808009
199613.93454687935,5000,-194613.93454687935
22509.93490359004,7705,-14804.934903590041
160339.4989481482,165949,5609.50105185181
108543.59117245619,67650,-40893.59117245619
27407.6217664858,55943,28535.3782335142
47397.43152162826,48612,1214.568478371737
78300.24420830676,15020,-63280.24420830676
276058.3755712674,443000,166941.6244287326
54725.95818377557,10300,-44425.95818377557
-7236.859059178854,11165,18401.859059178852
29421.219462892845,15372,-14049.219462892845
-15273.198632496997,5800,21073.198632497
143070.0099695347,176655,33584.9900304653
50194.97953599341,59988,9793.020464006593
200363.1327573392,231000,30636.86724266081
-1056.8669005243282,10750,11806.866900524328
74992.10629848171,76408,1415.8937015182892
236464.82722455566,640700,404235.17277544434
35003.54012049455,31940,-3063.540120494552
34104.160649569574,25100,-9004.160649569574
136316.27335795568,161570,25253.72664204432
220335.06085985986,214000,-6335.060859859863
57813.26708798787,33749,-24064.26708798787
46047.13407727202,8750,-37297.13407727202
164189.47213661554,27275,-136914.47213661554
72195.67562867471,183575,111379.32437132529
-14945.179223185041,21850,36795.17922318504
51892.50750692535,36850,-15042.50750692535
166910.19224623175,97020,-69890.19224623175
166160.9940357719,225500,59339.0059642281
-16092.777617272719,-3600,12492.777617272719
136078.1038394245,88775,-47303.1038394245
198233.43007242656,604294,406060.56992757344
127217.19018835665,31231,-95986.19018835665
175602.30621611353,12525,-163077.30621611353
215378.02358759288,183244,-32134.023587592877
38533.64659709182,11450,-27083.64659709182
-6143.163833618031,2248,8391.163833618031
42332.01979190631,24571,-17761.019791906307
161181.6806905779,79352,-81829.6806905779
25728.717314508674,23666,-2062.7173145086745
68121.50781290318,124009,55887.492187096825
63106.45512444989,36080,-27026.455124449887
174430.8902621362,283773,109342.1097378638
32207.10945068755,82699,50491.89054931245
141845.44762631558,291080,149234.55237368442
20402.158184867676,5780,-14622.158184867676
60286.817824668746,14612,-45674.817824668746
51892.50750692535,35775,-16117.50750692535
18490.54770705404,8900,-9590.54770705404
150514.99742524835,272000,121485.00257475165
61158.68268084871,111200,50041.31731915129
164780.48956131912,77300,-87480.48956131912
250928.9797481359,256547,5618.020251864102
42319.26791538146,147300,104980.73208461853
51762.534590160096,2547,-49215.534590160096
91456.53569427633,77700,-13756.535694276332
220751.25572471914,218783,-1968.2557247191435
104936.85715481077,79070,-25866.857154810772
64812.59355212236,106600,41787.40644787764
-18835.709348994405,8450,27285.709348994405
27517.690715453962,30388,2870.309284546038
158268.74223646903,237900,79631.25776353097
208385.11885057445,174638,-33747.11885057445
19963.63291768039,40710,20746.36708231961
131201.634524477,71050,-60151.634524477005
77214.61828010298,224987,147772.38171989704
93983.71331855436,64428,-29555.713318554364
35693.792357720944,52510,16816.207642279056
169078.96163183675,160483,-8595.961631836748
93700.37401272592,146527,52826.62598727408
207004.6143761217,393026,186021.3856238783
78533.21737539447,71025,-7508.217375394466
99670.53855323425,97025,-2645.538553234248
135172.72902827588,218699,83526.27097172412
40116.80075668632,113249,73132.19924331368
40807.052993912715,14890,-25917.052993912715
187079.83763331774,421800,234720.16236668226
48576.98080245249,8625,-39951.98080245249
-1631.4301059206755,-7600,-5968.5698940793245
66282.94791735594,11889,-54393.94791735594
100737.4499301334,93204,-7533.4499301334
591.2561109618255,15339,14747.743889038175
-2656.4809265846397,59614,62270.48092658464
129107.80361668573,108475,-20632.803616685735
11466.819561685556,7000,-4466.8195616855555
-5453.965976240694,6000,11453.965976240694
-1631.4301059206755,6028,7659.4301059206755
36175.9546813801,11071,-25104.9546813801
95117.62449855446,32700,-62417.62449855446
27119.770079992457,32500,5380.229920007543
35180.6286315114,13868,-21312.628631511398
39535.58912209931,81315,41779.41087790069
149979.6887123474,19550,-130429.68871234739
198892.44699333954,69200,-129692.44699333954
139167.13219764203,120800,-18367.13219764203
62819.64587555794,19752,-43067.64587555794
80891.43635334737,74299,-6592.436353347366
52036.06895433506,62220,10183.93104566494
65325.077143096176,113300,47974.922856903824
32994.93751706151,34070,1075.0624829384906
223512.26467362468,56200,-167312.26467362468
25453.372839108528,6260,-19193.372839108528
199951.9393532864,41080,-158871.9393532864
209075.37108780086,125500,-83575.37108780086
229437.0332406095,126250,-103187.03324060951
80405.98579610909,109750,29344.01420389091
64634.824905869784,32600,-32034.824905869784
150751.9575700213,216474,65722.0424299787
55685.99683255909,104300,48614.00316744091
84028.75576396058,126199,42170.24423603942
83338.5035267342,170950,87611.4964732658
53807.452160790024,56975,3167.547839209976
98980.28631600787,86000,-12980.28631600787
170459.46610628953,37699,-132760.46610628953
252309.48422258865,219606,-32703.484222588653
100517.02527000873,143221,42703.97472999127
-12606.09471023933,14200,26806.09471023933
-1682.1502858590648,3000,4682.150285859065
55597.399089435145,74480,18882.600910564855
591.2561109618255,8402,7810.7438890381745
13750.661279905948,2377,-11373.661279905948
92572.709362692,15233,-77339.709362692
47405.56484847516,90800,43394.43515152484
207694.86661334807,51249,-156445.86661334807
18337.06395756647,10923,-7414.063957566472
65923.10273384664,50090,-15833.102733846637
-2654.906797632655,-26180,-23525.093202367345
142702.38302621778,159400,16697.61697378222
-13129.118983225439,270,13399.118983225439
16511.6702288115,9898,-6613.670228811501
222131.7601991719,131000,-91131.7601991719
101427.70216735978,237100,135672.29783264024
44730.79591289743,51953,7222.204087102567
97873.8392139222,68307,-29566.839213922198
92089.24989451624,193500,101410.75010548376
201631.38223899543,283019,81387.61776100457
157542.7914091945,70257,-87285.7914091945
122551.15231835842,99724,-22827.15231835842
236464.82722455566,428303,191838.17277544434
172620.07270874947,168000,-4620.072708749474
-1682.1502858590648,2975,4657.150285859065
30891.57382812642,29200,-1691.5738281264203
62392.99625724935,10505,-51887.99625724935
21135.048871657706,26200,5064.951128342294
72195.67562867471,39305,-32890.67562867471
86134.9341965412,160833,74698.0658034588
88401.39266095267,58360,-30041.392660952668
69409.78564088001,49598,-19811.785640880014
43923.90157155288,41099,-2824.9015715528803
231775.4084893221,231700,-75.4084893220861
122354.06700510668,259370,137015.93299489332
-9552.126012234916,9276,18828.126012234916
114622.67465223662,35860,-78762.67465223662
67663.4523918087,28383,-39280.45239180871
31423.421739317146,17800,-13623.421739317146
142493.8393073068,26850,-115643.8393073068
219644.80862263346,679144,459499.19137736654
7344.992722540848,-11759,-19103.992722540846
13396.062690453418,27400,14003.937309546582
169315.9217766097,103300,-66015.9217766097
140273.5792997277,117638,-22635.579299727688
-1747.1191377507166,15928,17675.119137750717
29421.219462892845,136612,107190.78053710716
99742.32726379711,61290,-38452.32726379711
20866.970161447996,39032,18165.029838552004
151038.89277405382,45300,-105738.89277405382
39713.35776835188,18274,-21439.35776835188
66996.5810198177,36613,-30383.581019817706
148269.1045783917,154000,5730.895421608293
142831.84045100355,226025,83193.15954899645
57881.08829429076,17609,-40272.08829429076
111620.48056251965,87500,-24120.480562519646
145920.86880922105,331667,185746.13119077895
54972.21403841808,92100,37127.78596158192
248414.76923384104,529000,280585.23076615896
61367.771201324154,224000,162632.22879867585
48721.15522769632,20600,-28121.15522769632
92981.77079354688,14550,-78431.77079354688
70972.36665258952,40778,-30194.366652589524
-16305.862623813942,10075,26380.86262381394
44115.96725469352,22629,-21486.967254693518
126526.93795113024,17370,-109156.93795113024
-9531.839867324961,11294,20825.83986732496
109639.67672990196,41856,-67783.67672990196
44040.54367567104,28602,-15438.54367567104
67905.94280865164,47050,-20855.942808651642
116922.34249986487,106000,-10922.34249986487
33164.980224947314,10591,-22573.980224947314
195358.80934416736,63100,-132258.80934416736
34924.77695447666,121099,86174.22304552334
44722.528266234265,142400,97677.47173376573
143070.0099695347,92000,-51070.0099695347
72195.67562867471,125180,52984.32437132529
166972.7831992561,175474,8501.216800743889
91345.93948540925,32150,-59195.93948540925
-14712.27314281994,-788,13924.27314281994
92202.04968887717,53900,-38302.049688877174
84719.00800118697,132058,47338.99199881303
43466.799222746544,113512,70045.20077725346
217484.2020201735,439200,221715.7979798265
220751.25572471914,273132,52380.74427528086
73553.23231814499,124600,51046.76768185501
141689.50549508195,161332,19642.494504918053
21135.048871657706,1033,-20102.048871657706
179844.2751061629,339998,160153.7248938371
28877.976131719377,13133,-15744.976131719377
279424.8829869764,315150,35725.117013023584
96470.66489509282,28201,-68269.66489509282
-15297.451524052174,6528,21825.451524052172
160391.97474218815,207799,47407.02525781185
47405.56484847516,36137,-11268.564848475158
141387.39220522114,70200,-71187.39220522114
2948.9480266735354,-23550,-26498.948026673534
172991.0847834205,770798,597806.9152165796
62539.18715530148,46180,-16359.187155301479
103650.38838424228,15459,-88191.38838424228
43490.683869358785,62398,18907.316130641215
109713.87275859492,1134848,1025134.1272414051
170984.36006200322,31063,-139921.36006200322
123676.07911144389,212650,88973.92088855611
120189.39620441051,66500,-53689.396204410514
46953.482129779935,39242,-7711.482129779935
83338.5035267342,36000,-47338.5035267342
32207.10945068755,27218,-4989.109450687549
52866.03560583746,23750,-29116.03560583746
133101.9723165967,127398,-5703.972316596686
77162.56178990766,83070,5907.438210092339
102060.66471207765,193500,91439.33528792235
12034.411457774435,6799,-5235.411457774435
44806.21949191991,90000,45193.78050808009
162381.713440328,221700,59318.28655967201
118799.6097964964,52500,-66299.6097964964
100360.79079046063,17350,-83010.79079046063
225618.44310620532,497200,271581.5568937947
99917.46339897459,92356,-7561.463398974593
2680.2751097911096,18500,15819.72489020889
52726.32119156144,8339,-44387.32119156144
-9270.869759482252,7186,16456.86975948225
71791.93330730268,6250,-65541.93330730268
227779.04970866526,41017,-186762.04970866526
52072.814965710815,41560,-10512.814965710815
31436.407696280596,48350,16913.592303719404
-11022.94055064483,3800,14822.94055064483
200250.87776454265,683535,483284.12223545735
195358.80934416736,192100,-3258.8093441673554
43808.20981199831,7989,-35819.20981199831
232923.71614764293,164450,-68473.71614764293
151065.53524819872,169364,18298.46475180128
143087.41813237086,222675,79587.58186762914
65390.04599498783,67938,2547.9540050121723
92779.50213174264,111300,18520.497868257356
35003.54012049455,90600,55596.45987950545
156924.98377339198,129350,-27574.983773391985
70330.20678668944,21671,-48659.206786689436
250928.9797481359,318329,67400.0202518641
-13819.371220451829,113,13932.371220451829
116939.750662701,43950,-72989.750662701
-8385.166717499702,67679,76064.1667174997
49903.5757819891,24823,-25080.5757819891
115559.24618824826,104750,-10809.24618824826
174000.57718320226,694058,520057.42281679774
68121.50781290318,183199,115077.49218709682
3371.5817268665487,1047,-2324.5817268665487
104096.72994078811,52515,-51581.72994078811
161023.28266912486,12499,-148524.28266912486
97205.66067994543,43730,-53475.66067994543
220751.25572471914,881498,660746.7442752809
38429.142020013634,156652,118222.85797998637
72120.25204965223,50135,-21985.252049652234
95052.90852856352,108678,13625.091471436477
166219.94000900534,123010,-43209.94000900534
184765.89065752842,216900,32134.10934247158
45873.13086881905,32001,-13872.130868819047
59742.75648549448,59760,17.24351450552058
98773.91906929477,170108,71334.08093070523
148599.1842378946,21100,-127499.1842378946
66306.32878259133,16500,-49806.32878259133
51571.49539241947,33227,-18344.49539241947
60909.715780229686,11900,-49009.715780229686
117196.87607788644,82452,-34744.87607788644
-10723.541966212242,102366,113089.54196621224
81581.68859057374,368320,286738.3114094263
169070.7988486917,247954,78883.20115130831
196049.06158139373,68300,-127749.06158139373
7114.7482822483,16400,9285.2517177517
249521.2163359267,104831,-144690.2163359267
97377.81548941419,93460,-3917.8154894141917
120463.45357677763,271930,151466.54642322237
-14910.876388491499,-5508,9402.876388491499
17172.124487365236,34280,17107.875512634764
57255.80490895604,69300,12044.195091043963
53707.218741358956,65293,11585.781258641044
22800.934305858795,10118,-12682.934305858795
146493.00580531397,258250,111756.99419468603
148334.07343028337,128550,-19784.073430283373
49232.410879473755,39060,-10172.410879473755
-2222.2286319836985,3321,5543.2286319836985
-8521.169722265397,10250,18771.169722265397
-9619.306058639117,78650,88269.30605863912
57518.516024327735,21284,-36234.516024327735
63528.37780378411,37250,-26278.37780378411
139167.13219764203,71449,-67718.13219764203
17341.205456326363,16376,-965.2054563263628
15706.93600049449,39550,23843.06399950551
26086.467701404224,8700,-17386.467701404224
37171.87266132129,42800,5628.127338678707
60004.674889707516,75400,15395.325110292484
156162.2869347417,128400,-27762.286934741715
70972.36665258952,89700,18727.633347410476
122985.82687421751,96999,-25986.826874217513
9911.1789520553,5100,-4811.178952055299
195358.80934416736,23300,-172058.80934416736
179844.2751061629,161169,-18675.27510616291
45728.074338605526,5558,-40170.074338605526
145113.9744678765,110372,-34741.97446787651
120131.3807882242,21111,-99020.3807882242
111966.64022078279,67000,-44966.64022078279
62899.564021081576,11250,-51649.564021081576
108559.19027788399,132899,24339.809722116013
38429.142020013634,1750,-36679.142020013634
-1173.3746848262163,4235,5408.374684826216
16476.950010646997,28834,12357.049989353003
100737.4499301334,46397,-54340.4499301334
45726.121962766134,11849,-33877.121962766134
115797.4157067794,406442,290644.5842932206
29037.631575289484,31250,2212.3684247105157
132017.031962256,115259,-16758.031962256005
120189.39620441051,295898,175708.60379558947
37649.03989200645,18200,-19449.039892006447
61288.89063804578,9806,-51482.89063804578
169769.21386906313,292446,122676.78613093687
141706.91365791808,213783,72076.08634208192
77103.94721544029,57300,-19803.94721544029
200941.13000176905,252796,51854.86999823095
76372.6107729345,221098,144725.3892270655
36900.591319376574,3600,-33300.591319376574
28730.967225666453,32500,3769.0327743335474
61.613086236688105,22300,22238.386913763312
86134.9341965412,30772,-55362.9341965412
285762.4247336961,499000,213237.5752663039
1990.0228725647212,24558,22567.97712743528
133792.2245538231,181408,47615.77544617691
107944.64860084845,25647,-82297.64860084845
119564.11281907579,78900,-40664.11281907579
-4282.5500222633655,5750,10032.550022263365
31589.552003719586,1501,-30088.552003719586
53881.92179628357,38126,-15755.921796283568
221025.31309708624,134816,-86209.31309708624
126526.93795113024,182348,55821.06204886976
38918.47585627096,4361,-34557.47585627096
57946.057146182415,187500,129553.94285381759
195358.80934416736,48399,-146959.80934416736
40848.91355014789,19821,-21027.91355014789
66741.0033384504,40700,-26041.003338450406
77672.67370119745,9975,-67697.67370119745
83167.43158979293,1900,-81267.43158979293
535.1491989385213,13200,12664.850801061479
100360.79079046063,114927,14566.209209539375
202802.79819297275,39900,-162902.79819297275
150787.37929092275,163674,12886.620709077251
221715.56533431265,181138,-40577.56533431265
144792.96235337062,122150,-22642.962353370618
4483.054469599299,33174,28690.9455304007
199012.72021544105,56800,-142212.72021544105
124964.35693942074,69500,-55464.356939420744
-3388.593720046203,-3733,-344.4062799537969
145802.7535680876,52000,-93802.75356808759
-5394.01333489078,9000,14394.01333489078
75682.35853570812,284899,209216.6414642919
-1631.4301059206755,4399,6030.4301059206755
55087.72321581174,-1606,-56693.72321581174
54014.24492984066,43500,-10514.244929840657
99944.59592560136,86355,-13589.59592560136
32897.361687913944,38903,6005.6383120860555
103157.22146026762,30447,-72710.22146026762
141689.50549508195,248359,106669.49450491805
198571.43487883365,202665,4093.56512116635
58636.30938340881,33448,-25188.309383408807
5696.869711054696,12480,6783.130288945304
77275.01915238156,57457,-19818.01915238156
207694.86661334807,75199,-132495.86661334807
155472.0346975153,57735,-97737.03469751531
75425.62348004755,151699,76273.37651995245
44077.28968704681,111174,67096.71031295319
31516.857213461157,40484,8967.142786538843
112310.73279974602,164700,52389.26720025398
183905.3469833314,101345,-82560.3469833314
24835.81539214055,30183,5347.18460785945
2222.6798618729918,5725,3502.3201381270082
127907.44242558302,65860,-62047.44242558302
120226.4963054839,275600,155373.50369451608
14594.3972666199,6011,-8583.3972666199
84302.81313632769,106549,22246.18686367231
89676.04527345393,15825,-73851.04527345393
73434.35618596851,134550,61115.643814031486
-13968.521967508239,2682,16650.52196750824
116190.22970640335,52300,-63890.22970640335
156924.98377339198,185469,28544.016226608015
-13777.510664216657,1900,15677.510664216657
26027.117292033025,46500,20472.882707966975
169373.6195704382,337000,167626.3804295618
21761.66725017733,10127,-11634.667250177328
84719.00800118697,180607,95887.99199881303
190733.203703027,219275,28541.796296973014
22718.203031252215,22600,-118.20303125221471
80761.70205941495,159750,78988.29794058505
45221.88298512228,4201,-41020.88298512228
-14235.105912134775,934,15169.105912134775
134935.7688835029,187750,52814.2311164971
3601.231960486384,10930,7328.768039513616
14775.635488148697,15030,254.36451185130318
24188.55739648579,44155,19966.44260351421
51308.442620367845,25627,-25681.442620367845
-20837.911625418703,3400,24237.911625418703
-14467.762901443046,8000,22467.762901443046
35333.77293895038,63525,28191.22706104962
221025.31309708624,201950,-19075.31309708624
57823.07287810443,110100,52276.92712189557
20653.885154906773,63300,42646.11484509322
-18858.78165915228,22450,41308.78165915228
34313.28788326816,72929,38615.71211673184
103404.42317515466,43100,-60304.42317515466
-16636.09544226978,-2800,13836.09544226978
118414.77056834809,63850,-54564.77056834809
64009.54152053506,85000,20990.45847946494
119773.20133955122,140498,20724.79866044878
48983.15463617969,150869,101885.8453638203
66282.94791735594,50650,-15632.947917355938
115151.1368859831,51584,-63567.1368859831
-3842.756888319027,31536,35378.756888319025
96201.21618688437,177360,81158.78381311563
251619.2319853623,511582,259962.7680146377
33685.1897542879,51525,17839.8102457121
42929.691292959134,2466,-40463.691292959134
48292.9023989533,70958,22665.0976010467
-6434.683227922029,6975,13409.683227922029
139041.86058595977,96887,-42154.860585959774
25839.313523375764,4100,-21739.313523375764
92718.71802149524,176775,84056.28197850476
90276.44761989953,22349,-67927.44761989953
-26547.28074933459,-310,26237.28074933459
116627.0157226872,159528,42900.984277312804
122178.9308699292,89674,-32504.9308699292
-14712.27314281994,-50,14662.27314281994
171534.22617289814,154000,-17534.22617289814
138476.87996041565,95690,-42786.87996041565
-28549.013473255014,240,28789.013473255014
141157.4502366106,141775,617.5497633893974
228469.30194589167,118613,-109856.30194589167
6387.121948281085,39943,33555.878051718915
-17936.332605793963,6200,24136.332605793963
46222.14568727414,20381,-25841.14568727414
13648.421573288644,3600,-10048.421573288644
49417.40693078062,35688,-13729.40693078062
120944.61729352854,46469,-74475.61729352854
61725.9506499971,96649,34923.0493500029
-14774.427251066065,43500,58274.42725106607
124383.73951150643,61493,-62890.73951150643
123241.40455558483,55500,-67741.40455558483
138239.92268912192,157402,19162.077310878085
116922.34249986487,100340,-16582.34249986487
141689.50549508195,400674,258984.49450491805
148560.10398066047,261999,113438.89601933953
-20837.911625418703,6100,26937.911625418703
122551.15231835842,292418,169866.84768164158
78655.52362683434,209250,130594.47637316566
42332.01979190631,34892,-7440.019791906307
-24787.94419298158,5177,29964.94419298158
2258.695789447147,13780,11521.304210552853
79538.92476560055,33187,-46351.92476560055
112810.37620749675,42500,-70310.37620749675
149289.43647512098,77998,-71291.43647512098
64200.15035001071,79750,15549.849649989294
363.86477544813533,8029,7665.135224551865
85853.33804135193,88399,2545.6619586480665
44871.188343811555,58380,13508.811656188445
79538.92476560055,66484,-13054.924765600546
133997.9387831544,46319,-87678.93878315439
244083.95220853857,471949,227865.04779146143
114416.91123232665,120100,5683.088767673355
75498.67406231393,8975,-66523.67406231393
74941.2118832821,55800,-19141.2118832821
-15273.198632496997,1400,16673.198632497
223547.68639452616,220139,-3408.6863945261575
-3101.7844711542475,3812,6913.7844711542475
125146.43347667748,72000,-53146.433476677485
7150.408417814495,39765,32614.591582185505
99670.53855323425,50800,-48870.53855323425
91823.10671609441,26796,-65027.10671609441
-8238.80158418634,715,8953.80158418634
75442.43283047438,9832,-65610.43283047438
117419.10532204362,355349,237929.89467795638
86099.51247563976,38525,-47574.512475639756
22509.93490359004,152400,129890.06509640996
42020.3295041252,62600,20579.6704958748
50910.78807155196,75925,25014.211928448043
213750.06766114762,233175,19424.932338852377
63919.69162975426,43547,-20372.691629754263
189219.6331472242,181146,-8073.633147224202
77275.01915238156,82050,4774.980847618441
-9820.204722444629,10769,20589.20472244463
156162.2869347417,90500,-65662.28693474171
62532.71067152539,201002,138469.2893284746
77842.96513816806,116860,39017.03486183194
145230.61657199467,270200,124969.38342800533
86825.18643376758,209199,122373.81356623242
230192.25432972758,224000,-6192.254329727584
144696.30646600193,202500,57803.69353399807
172973.67662058436,484600,311626.32337941567
145802.7535680876,118000,-27802.753568087588
13190.366152194185,13000,-190.3661521941849
68811.76005012957,15100,-53711.76005012957
41497.30523113909,27305,-14192.305231139093
49221.04948312949,1500,-47721.04948312949
90558.11141903527,30500,-60058.11141903527
-8171.621537782137,6513,14684.621537782137
139855.70892817574,189160,49304.291071824264
32384.87809694013,23899,-8485.87809694013
96403.4848486886,113500,17096.515151311396
47602.65016172691,31468,-16134.65016172691
192169.94569807395,114450,-77719.94569807395
54014.24492984066,-888,-54902.24492984066
53679.27211114185,47652,-6027.2721111418505
72950.89671779277,104200,31249.10328220723
55785.45054372246,23210,-32575.450543722458
102362.32794324675,152292,49929.67205675325
83167.43158979293,305199,222031.56841020705
163606.2757835471,227175,63568.72421645289
195358.80934416736,45000,-150358.80934416736
1915.653673391298,-3029,-4944.653673391298
99326.44597427103,-100,-99426.44597427103
115841.38912320948,78499,-37342.389123209476
119773.20133955122,118630,-1143.2013395512186
-13777.510664216657,1000,14777.510664216657
95076.28939379891,87352,-7724.289393798914
64634.824905869784,106800,42165.175094130216
137458.60831387728,99300,-38158.60831387728
151450.04307758095,170950,19499.95692241905
227779.04970866526,75950,-151829.04970866526
-1966.2286893582514,4947,6913.228689358251
1359.7232766882444,13048,11688.276723311756
21337.698556799438,110240,88902.30144320056
40499.8987316928,10161,-30338.898731692803
26851.691369782755,23082,-3769.691369782755
201631.38223899543,60045,-141586.38223899543
123241.40455558483,63040,-60201.40455558483
257682.71635971492,334000,76317.28364028508
106404.9584978141,144150,37745.04150218589
2367.7363920865228,-268,-2635.7363920865228
37854.3989601809,85710,47855.6010398191
61367.771201324154,60321,-1046.7712013241544
51184.84544391907,150840,99655.15455608093
27466.97217585701,-18652,-46118.97217585701
82790.65861557864,184708,101917.34138442136
156162.2869347417,206300,50137.713065258285
153916.39408788507,106805,-47111.39408788507
276848.0815196571,448175,171326.9184803429
-7927.111296405243,3800,11727.111296405243
209075.37108780086,341775,132699.62891219914
36083.96587527901,234090,198006.034124721
121569.9006788633,131942,10372.099321136702
47834.25277118613,25436,-22398.252771186133
27199.53185291858,58000,30800.46814708142
194603.58825504928,309560,114956.41174495072
100360.79079046063,113100,12739.209209539375
200363.1327573392,65940,-134423.1327573392
65616.07654536494,20000,-45616.07654536494
163553.12939430532,152396,-11157.129394305317
62899.564021081576,12550,-50349.564021081576
38429.142020013634,23570,-14859.142020013634
48542.15864224736,73050,24507.841357752637
3407.0034477679947,3728,320.99655223200534
36210.33908215018,5100,-31110.33908215018
120306.25807841001,58141,-62165.258078410014
170177.24595077735,313000,142822.75404922265
63944.572668643406,72040,8095.427331356594
-9650.162014558824,9849,19499.162014558824
55785.45054372246,116135,60349.54945627754
200941.13000176905,102550,-98391.13000176905
145867.72241997925,14500,-131367.72241997925
63528.37780378411,33750,-29778.37780378411
207004.6143761217,52405,-154599.6143761217
84681.98799414377,223825,139143.01200585623
208385.11885057445,189500,-18885.11885057445
133519.84268814867,60575,-72944.84268814867
1054.11701267452,105168,104113.88298732549
-20573.107832030855,-7390,13183.107832030855
21615.716429733697,4675,-16940.716429733697
65243.8550969357,40300,-24943.855096935702
140494.49028285302,91719,-48775.49028285302
8035.244959767237,-8690,-16725.24495976724
61244.68859892849,4600,-56644.68859892849
66015.32938032257,-201,-66216.32938032257
221025.31309708624,235000,13974.68690291376
61479.69479535459,117270,55790.30520464541
23294.10122983344,-33947,-57241.10122983344
52989.01987391546,24825,-28164.01987391546
61152.206197072606,212335,151182.7938029274
66306.32878259133,42550,-23756.32878259133
117612.59473709128,77600,-40012.594737091276
49804.340969466284,120850,71045.65903053372
54166.17607538542,14037,-40129.17607538542
120870.36650817559,123821,2950.63349182441
130430.81432993115,119607,-10823.814329931149
103441.16918653042,71548,-31893.169186530416
144540.3643347683,83100,-61440.364334768296
27559.551271689135,40768,13208.448728310865
227088.79747143888,230500,3411.202528561116
282221.3136567834,265799,-16422.31365678337
167993.1150959854,399500,231506.8849040146
56920.365165619776,4550,-52370.365165619776
81786.92711534015,139683,57896.07288465985
126526.93795113024,116500,-10026.93795113024
221025.31309708624,829000,607974.6869029137
-7278.719615414026,-15852,-8573.280384585974
92779.50213174264,27000,-65779.50213174264
93607.0541788816,22300,-71307.0541788816
86558.94492102807,28250,-58308.94492102807
55875.5512821857,46500,-9375.551282185697
62416.202887223495,235600,173183.7971127765
136316.27335795568,59717,-76599.27335795568
37556.45915583288,39409,1852.540844167117
56796.71489545473,15158,-41638.71489545473
207694.86661334807,313200,105505.13338665193
139014.52579265423,109184,-29830.525792654225
17189.532650201385,7430,-9759.532650201385
87277.26915246282,174124,86846.73084753718
44418.70027629858,5000,-39418.70027629858
16737.44993150616,3425,-13312.449931506158
92138.0348068329,19197,-72941.0348068329
35258.40480903926,1300,-33958.40480903926
258372.96859694133,97958,-160414.96859694133
51192.57138228584,42700,-8492.571382285838
88205.69090822036,90802,2596.309091779636
37556.45915583288,86202,48645.54084416712
53323.992692614265,80250,26926.007307385735
207694.86661334807,200250,-7444.866613348073
1991.077252413772,6999,5007.922747586228
-33380.77913383974,5709,39089.77913383974
137249.51979340185,35950,-101299.51979340185
52388.868375152306,7850,-44538.868375152306
252035.42685022156,113500,-138535.42685022156
153226.14185065866,184050,30823.858149341337
136078.1038394245,228530,92451.8961605755
35003.54012049455,23000,-12003.540120494552
196460.25498544646,122947,-73513.25498544646
69502.01228735596,12200,-57302.01228735596
29995.96252272558,17679,-12316.962522725578
56287.65132666154,43000,-13287.651326661537
89419.78272131145,103420,14000.21727868855
60242.844408238685,53400,-6842.844408238685
64634.824905869784,148100,83465.17509413022
50155.569197065255,35775,-14380.569197065255
185062.38994120166,113800,-71262.38994120166
196941.96350376186,83100,-113841.96350376186
209075.37108780086,122100,-86975.37108780086
-954.5239518918497,2920,3874.5239518918497
29349.92207545587,6000,-23349.92207545587
139113.98580840023,206600,67486.01419159977
19033.792678568952,-6859,-25892.792678568952
219644.80862263346,416843,197198.19137736654
123676.07911144389,100925,-22751.07911144389
61367.771201324154,211149,149781.22879867585
207694.86661334807,276000,68305.13338665193
230817.5377150623,939628,708810.4622849377
94386.0371565725,31534,-62852.03715657251
50797.911405233404,40799,-9998.911405233404
82922.30866187491,30950,-51972.30866187491
154606.64632511145,181000,26393.353674888553
69395.55226734417,39324,-30071.552267344174
223547.68639452616,278000,54452.31360547384
43699.77238983424,4000,-39699.77238983424
152830.54755203373,10911,-141919.54755203373
36175.9546813801,77375,41199.0453186199
28905.9706813691,15066,-13839.970681369101
165470.74179854552,13799,-151671.74179854552
31694.62585971374,78850,47155.374140286265
65616.07654536494,67799,2182.9234546350635
171141.55556037085,308500,137358.44443962915
60433.00872272087,150549,90115.99127727913
200941.13000176905,297400,96458.86999823095
19385.304274484435,5745,-13640.304274484435
36916.92709854488,14134,-22782.927098544882
136078.1038394245,133935,-2143.103839424497
29940.71972800026,22400,-7540.719728000258
87849.97464491452,94349,6499.025355085483
201631.38223899543,229500,27868.61776100457
23294.10122983344,19700,-3594.101229833439
